vendor_id,quarter,category,country,region,tier,annual_spend_usd,single_source_flag,concentration_risk_flag,on_time_delivery_rate,avg_defect_rate,avg_cost_variance_pct,delay_days_std,disruption_severity_score,credit_health_score,otd_risk,quality_risk,cost_risk,leadtime_risk,disruption_risk,financial_risk,composite_risk_score,risk_tier,high_risk_next_quarter
V0034,2025Q4,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,-0.0,0.0,2.0,80.0,0.0,3.81,1.98,0.0,100.0,4.56,16.52,Low,0.0
V0034,2026Q1,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,-0.01,1.41,0.0,80.0,0.0,0.0,4.35,6.92,0.0,4.56,2.15,Low,0.0
V0034,2026Q2,PCB / PCBA,Malaysia,APAC,Tier 3,94200.0,False,False,1.0,0.0,0.02,0.0,0.0,79.9,0.0,0.0,8.96,0.0,0.0,4.76,1.82,Low,
V0035,2022Q1,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,0.03,0.0,0.0,81.8,0.0,4.76,16.44,0.0,0.0,0.99,3.52,Low,1.0
V0035,2022Q2,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.6,0.0,0.01,3.63,0.0,81.9,40.0,4.14,4.17,17.78,0.0,0.79,14.2,Low,1.0
V0035,2022Q3,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.67,0.0,-0.0,19.66,0.0,81.6,33.33,5.01,1.7,96.18,0.0,1.39,24.16,Low,0.0
V0035,2022Q4,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.8,0.0,0.01,8.84,0.0,81.3,20.0,1.72,5.1,43.27,0.0,1.98,12.8,Low,0.0
V0035,2023Q1,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,0.0,0.53,0.0,81.3,0.0,2.93,1.07,2.62,0.0,1.98,1.34,Low,0.0
V0035,2023Q2,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,-0.0,0.52,0.0,81.5,0.0,3.09,1.71,2.53,0.0,1.59,1.41,Low,0.0
V0035,2023Q3,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,0.01,0.58,0.0,81.4,0.0,2.58,3.57,2.82,0.0,1.79,1.65,Low,0.0
V0035,2023Q4,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.01,0.0,0.0,0.0,82.2,0.0,5.66,2.66,0.0,0.0,0.2,1.55,Low,1.0
V0035,2024Q1,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.67,0.0,-0.0,7.04,0.0,82.2,33.33,4.12,0.88,34.46,0.0,0.2,14.48,Low,1.0
V0035,2024Q2,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.6,0.0,-0.01,8.67,0.0,81.6,40.0,4.09,7.31,42.43,0.0,1.39,18.42,Low,1.0
V0035,2024Q3,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.7,0.0,0.01,10.29,0.0,81.4,30.0,4.08,2.84,50.33,0.0,1.79,16.47,Low,0.0
V0035,2024Q4,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,-0.0,0.33,0.0,81.6,0.0,4.39,2.21,1.63,0.0,1.39,1.59,Low,0.0
V0035,2025Q1,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,0.02,0.5,0.0,81.8,0.0,4.55,8.41,2.45,0.0,0.99,2.64,Low,0.0
V0035,2025Q2,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.83,0.0,-0.0,1.33,0.0,81.6,16.67,4.22,0.97,6.5,0.0,1.39,6.27,Low,0.0
V0035,2025Q3,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.8,0.0,-0.02,3.05,0.0,81.4,20.0,2.35,13.69,14.92,0.0,1.79,9.94,Low,0.0
V0035,2025Q4,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.86,0.0,0.0,2.21,0.0,80.9,14.29,3.9,0.24,10.84,0.0,2.78,6.29,Low,0.0
V0035,2026Q1,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,1.0,0.0,-0.0,0.0,0.0,81.1,0.0,4.96,2.36,0.0,0.0,2.38,1.58,Low,1.0
V0035,2026Q2,Enclosures / Metal,India,APAC,Tier 2,1926300.0,False,False,0.5,0.0,0.02,4.24,0.0,81.1,50.0,0.0,10.94,20.76,0.0,2.38,17.49,Low,
V0036,2022Q1,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.75,0.01,-0.01,12.34,0.0,73.3,25.0,8.73,7.3,60.39,0.0,17.86,19.94,Low,0.0
V0036,2022Q2,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,0.01,0.41,0.0,73.7,0.0,11.51,5.44,2.0,0.0,17.06,5.12,Low,0.0
V0036,2022Q3,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.78,0.01,0.0,2.13,0.0,73.6,22.22,5.71,0.95,10.41,0.0,17.26,10.13,Low,0.0
V0036,2022Q4,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,0.02,0.35,0.0,73.7,0.0,10.21,10.2,1.73,0.0,17.06,5.54,Low,0.0
V0036,2023Q1,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,-0.0,0.82,0.0,72.6,0.0,6.61,1.17,3.99,0.0,19.25,4.02,Low,1.0
V0036,2023Q2,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.57,0.01,-0.01,9.03,0.0,73.1,42.86,7.88,4.33,44.2,0.0,18.25,21.4,Low,0.0
V0036,2023Q3,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,0.01,0.89,0.0,73.5,0.0,7.86,2.8,4.34,0.0,17.46,4.39,Low,0.0
V0036,2023Q4,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.8,0.0,0.01,5.27,0.0,73.3,20.0,5.15,5.09,25.8,0.0,17.86,12.45,Low,0.0
V0036,2024Q1,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,0.01,0.89,0.0,73.4,0.0,7.45,5.01,4.38,0.0,17.66,4.66,Low,0.0
V0036,2024Q2,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.91,0.01,-0.0,2.41,0.0,73.2,9.09,10.06,1.63,11.8,0.0,18.06,8.11,Low,0.0
V0036,2024Q3,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.88,0.01,0.0,2.76,0.0,73.0,12.5,13.1,1.27,13.53,0.0,18.45,9.81,Low,0.0
V0036,2024Q4,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,0.0,0.45,0.0,73.0,0.0,9.0,2.64,2.21,0.0,18.45,4.37,Low,1.0
V0036,2025Q1,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.67,0.01,-0.01,2.53,0.0,73.0,33.33,6.76,7.13,12.38,0.0,18.45,14.46,Low,0.0
V0036,2025Q2,Packaging,United States,AMER,Tier 2,1941800.0,False,False,1.0,0.01,0.03,0.0,0.0,72.8,0.0,10.64,14.57,0.0,0.0,18.85,6.2,Low,1.0
V0036,2025Q3,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.5,0.01,-0.02,2.31,0.0,72.7,50.0,11.2,8.74,11.3,0.0,19.05,19.65,Low,0.0
V0036,2025Q4,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.83,0.01,0.03,12.52,2.0,72.4,16.67,10.64,17.31,61.25,100.0,19.64,35.04,Moderate,1.0
V0036,2026Q1,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.75,0.01,0.02,4.84,4.0,72.0,25.0,14.03,10.63,23.68,100.0,20.44,31.25,Moderate,1.0
V0036,2026Q2,Packaging,United States,AMER,Tier 2,1941800.0,False,False,0.67,0.0,-0.02,7.01,0.0,71.9,33.33,4.37,8.33,34.32,0.0,20.63,17.67,Low,
V0037,2022Q1,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,1.0,0.02,0.04,0.0,0.0,61.9,0.0,17.02,20.36,0.0,0.0,40.48,10.51,Low,1.0
V0037,2022Q2,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.4,0.03,0.0,8.17,0.0,61.7,60.0,37.68,0.1,39.99,0.0,40.87,32.64,Moderate,0.0
V0037,2022Q3,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.75,0.01,-0.01,17.5,0.0,62.0,25.0,15.83,5.12,85.62,0.0,40.28,27.05,Low,0.0
V0037,2022Q4,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.88,0.01,0.06,2.47,0.0,61.2,12.5,14.5,31.47,12.11,0.0,41.87,16.75,Low,0.0
V0037,2023Q1,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.8,0.02,0.0,7.5,0.0,61.2,20.0,17.02,2.02,36.71,0.0,41.87,18.4,Low,0.0
V0037,2023Q2,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,1.0,0.0,0.05,0.0,0.0,60.9,0.0,0.0,27.08,0.0,0.0,42.46,8.31,Low,0.0
V0037,2023Q3,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,1.0,0.01,0.02,1.15,0.0,61.1,0.0,9.29,13.31,5.65,0.0,42.06,8.91,Low,0.0
V0037,2023Q4,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.75,0.03,0.11,1.41,0.0,61.4,25.0,29.0,62.8,6.92,0.0,41.47,26.66,Low,0.0
V0037,2024Q1,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,1.0,0.01,0.01,1.03,0.0,61.7,0.0,16.71,5.92,5.05,0.0,40.87,9.07,Low,0.0
V0037,2024Q2,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.83,0.02,-0.01,2.66,0.0,61.2,16.67,19.71,5.07,13.01,0.0,41.87,15.01,Low,0.0
V0037,2024Q3,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.8,0.01,-0.02,1.79,0.0,61.1,20.0,15.27,9.43,8.75,0.0,42.06,14.99,Low,0.0
V0037,2024Q4,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.75,0.02,0.05,7.5,0.0,60.5,25.0,27.6,27.23,36.7,0.0,43.25,25.68,Low,0.0
V0037,2025Q1,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.75,0.01,0.01,3.37,0.0,60.4,25.0,16.09,7.96,16.47,0.0,43.45,17.48,Low,1.0
V0037,2025Q2,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.67,0.03,-0.04,8.66,0.0,60.3,33.33,29.28,22.83,42.37,0.0,43.65,28.34,Low,1.0
V0037,2025Q3,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.5,0.03,-0.06,11.59,0.0,60.3,50.0,29.28,31.5,56.69,0.0,43.65,35.95,Moderate,0.0
V0037,2025Q4,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,1.0,0.01,-0.0,0.45,0.0,60.0,0.0,15.9,1.86,2.19,0.0,44.25,8.21,Low,0.0
V0037,2026Q1,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.75,0.01,-0.0,1.5,0.0,59.9,25.0,16.38,2.72,7.34,0.0,44.44,15.48,Low,1.0
V0037,2026Q2,PCB / PCBA,Mexico,AMER,Tier 2,1290900.0,False,False,0.5,0.01,0.04,6.36,0.0,60.6,50.0,14.67,24.35,31.14,0.0,43.06,28.06,Low,
V0038,2022Q1,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.5,0.02,-0.06,6.36,0.0,47.7,50.0,21.39,33.45,31.14,0.0,68.65,33.33,Moderate,1.0
V0038,2022Q2,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.06,0.54,0.0,0.0,47.3,0.0,70.44,100.0,0.0,0.0,69.44,36.03,Moderate,1.0
V0038,2022Q3,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.75,0.03,-0.1,10.84,0.0,47.0,25.0,34.01,55.66,53.05,0.0,70.04,36.36,Moderate,0.0
V0038,2022Q4,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.0,-0.05,0.71,0.0,46.7,0.0,0.0,30.14,3.46,0.0,70.63,12.1,Low,0.0
V0038,2023Q2,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.0,0.08,0.0,0.0,47.7,0.0,0.0,45.55,0.0,0.0,68.65,13.7,Low,0.0
V0038,2023Q3,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.04,0.09,0.71,2.0,48.0,0.0,46.7,50.24,3.46,100.0,68.06,39.2,Moderate,0.0
V0038,2024Q1,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.01,0.07,0.71,0.0,46.9,0.0,13.33,37.01,3.46,0.0,70.24,15.76,Low,1.0
V0038,2024Q2,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.0,0.0,-0.18,0.0,0.0,46.9,100.0,3.81,96.95,0.0,0.0,70.24,47.33,Moderate,1.0
V0038,2024Q3,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.5,0.04,0.11,4.95,0.0,46.3,50.0,48.38,58.4,24.22,0.0,71.43,41.71,Moderate,1.0
V0038,2024Q4,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.5,0.05,-0.0,25.46,0.0,46.5,50.0,52.24,0.87,100.0,0.0,71.03,45.18,Moderate,1.0
V0038,2025Q1,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.0,0.05,-0.16,0.0,0.0,46.8,100.0,52.86,85.33,0.0,0.0,70.44,55.41,High,1.0
V0038,2025Q2,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.06,-0.1,0.0,0.0,46.3,0.0,72.56,52.56,0.0,0.0,71.43,29.54,Low,1.0
V0038,2025Q3,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.0,0.04,0.09,0.0,0.0,46.1,100.0,41.21,50.05,0.0,0.0,71.83,47.93,Moderate,1.0
V0038,2025Q4,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,0.0,0.05,-0.05,1.41,0.0,46.6,100.0,53.19,25.01,6.92,0.0,70.83,47.51,Moderate,0.0
V0038,2026Q1,PCB / PCBA,Taiwan,APAC,Tier 3,73200.0,False,False,1.0,0.04,-0.08,0.0,0.0,46.9,0.0,41.66,45.44,0.0,0.0,70.24,22.17,Low,0.0
V0039,2022Q1,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,1.0,0.03,-0.08,0.71,0.0,47.9,0.0,35.72,43.79,3.46,0.0,68.25,21.06,Low,1.0
V0039,2022Q2,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.67,0.08,-0.03,13.89,4.0,47.4,33.33,94.62,15.48,67.97,100.0,69.25,61.7,High,0.0
V0039,2022Q4,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.5,0.06,-0.01,2.12,0.0,47.9,50.0,63.16,3.01,10.38,0.0,68.25,33.96,Moderate,1.0
V0039,2023Q1,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.67,0.04,0.07,8.66,0.0,47.8,33.33,44.46,36.38,42.37,0.0,68.45,35.88,Moderate,0.0
V0039,2023Q2,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,1.0,0.03,-0.18,0.0,0.0,47.9,0.0,36.39,99.65,0.0,0.0,68.25,29.05,Low,1.0
V0039,2023Q3,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.75,0.03,-0.04,3.0,0.0,47.7,25.0,35.65,22.19,14.68,0.0,68.65,25.77,Low,0.0
V0039,2023Q4,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,1.0,0.0,0.13,0.0,0.0,47.8,0.0,0.0,72.52,0.0,0.0,68.45,17.72,Low,1.0
V0039,2024Q1,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.5,0.03,-0.05,4.95,0.0,47.2,50.0,35.95,26.98,24.22,0.0,69.64,34.33,Moderate,1.0
V0039,2024Q2,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.5,0.05,-0.05,12.02,0.0,46.7,50.0,58.73,25.94,58.81,0.0,70.63,44.02,Moderate,0.0
V0039,2024Q3,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,1.0,0.04,-0.09,0.0,0.0,46.2,0.0,44.23,50.52,0.0,0.0,71.63,23.59,Low,0.0
V0039,2025Q1,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,1.0,0.03,-0.13,0.0,0.0,46.8,0.0,36.73,71.28,0.0,0.0,70.44,25.08,Low,1.0
V0039,2025Q2,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.0,0.04,0.07,0.0,0.0,46.8,100.0,47.59,37.74,0.0,0.0,70.44,47.22,Moderate,1.0
V0039,2025Q3,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.33,0.03,-0.01,5.03,0.0,47.0,66.67,31.97,3.7,24.63,0.0,70.04,34.31,Moderate,1.0
V0039,2025Q4,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.5,0.04,0.05,2.83,0.0,46.8,50.0,40.03,29.37,13.84,0.0,70.44,34.03,Moderate,0.0
V0039,2026Q1,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,1.0,0.0,-0.08,0.0,0.0,47.1,0.0,0.0,44.92,0.0,0.0,69.84,13.72,Low,1.0
V0039,2026Q2,Passive Components,Thailand,APAC,Tier 3,131600.0,False,False,0.67,0.05,-0.06,6.35,0.0,46.1,33.33,53.58,30.72,31.07,0.0,71.83,35.5,Moderate,
V0040,2022Q1,Displays,United States,AMER,Tier 3,323400.0,False,False,0.0,0.0,0.01,0.0,0.0,47.7,100.0,0.0,6.1,0.0,0.0,68.65,32.78,Moderate,1.0
V0040,2022Q2,Displays,United States,AMER,Tier 3,323400.0,False,False,1.0,0.05,-0.04,0.0,0.0,47.2,0.0,55.88,19.72,0.0,0.0,69.64,21.1,Low,0.0
V0040,2022Q3,Displays,United States,AMER,Tier 3,323400.0,False,False,1.0,0.04,0.07,0.0,2.0,47.6,0.0,41.55,40.97,0.0,100.0,68.85,36.34,Moderate,0.0
V0040,2023Q2,Displays,United States,AMER,Tier 3,323400.0,False,False,1.0,0.08,0.01,1.41,0.0,47.5,0.0,84.99,5.09,6.92,0.0,69.05,25.71,Low,1.0
V0040,2023Q3,Displays,United States,AMER,Tier 3,323400.0,False,False,1.0,0.08,-0.03,0.58,0.0,47.3,0.0,93.5,18.0,2.82,0.0,69.44,28.77,Low,1.0
V0040,2023Q4,Displays,United States,AMER,Tier 3,323400.0,False,False,0.5,0.04,0.08,1.41,0.0,47.1,50.0,39.42,43.27,6.92,0.0,69.84,34.9,Moderate,1.0
V0040,2024Q1,Displays,United States,AMER,Tier 3,323400.0,False,False,0.33,0.0,-0.02,5.51,0.0,47.5,66.67,0.0,13.44,26.95,0.0,69.05,29.63,Low,1.0
V0040,2024Q2,Displays,United States,AMER,Tier 3,323400.0,False,False,0.0,0.04,-0.2,0.0,0.0,47.1,100.0,44.01,100.0,0.0,0.0,69.84,55.79,High,0.0
V0040,2024Q3,Displays,United States,AMER,Tier 3,323400.0,False,False,1.0,0.0,-0.06,0.0,0.0,46.8,0.0,0.0,32.45,0.0,0.0,70.44,11.91,Low,1.0
V0040,2024Q4,Displays,United States,AMER,Tier 3,323400.0,False,False,0.0,0.02,0.16,0.0,0.0,47.2,100.0,17.92,90.54,0.0,0.0,69.64,49.13,Moderate,0.0
V0040,2025Q3,Displays,United States,AMER,Tier 3,323400.0,False,False,0.5,0.03,0.04,39.6,0.0,46.1,50.0,31.19,19.79,100.0,0.0,71.83,43.89,Moderate,0.0
V0040,2026Q2,Displays,United States,AMER,Tier 3,323400.0,False,False,1.0,0.03,0.07,1.41,0.0,45.4,0.0,37.23,40.56,6.92,0.0,73.21,21.89,Low,
V0041,2022Q1,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.01,-0.05,0.0,0.0,61.5,0.0,14.11,29.55,0.0,0.0,41.27,11.38,Low,0.0
V0041,2022Q2,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.8,0.02,0.03,1.14,0.0,61.3,20.0,26.43,17.44,5.58,0.0,41.67,17.91,Low,1.0
V0041,2022Q3,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.01,0.07,0.79,4.0,61.3,0.0,12.51,36.52,3.85,100.0,41.67,27.73,Low,0.0
V0041,2022Q4,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.83,0.02,-0.01,7.69,0.0,61.0,16.67,21.7,4.14,37.6,0.0,42.26,18.99,Low,1.0
V0041,2023Q1,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.6,0.01,-0.03,5.2,0.0,61.2,40.0,9.29,15.42,25.42,0.0,41.87,22.17,Low,0.0
V0041,2023Q2,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.01,-0.05,1.0,0.0,61.7,0.0,14.67,30.04,4.89,0.0,40.87,12.26,Low,1.0
V0041,2023Q3,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.83,0.03,-0.03,1.6,0.0,61.4,16.67,28.59,16.18,7.84,0.0,41.47,17.63,Low,0.0
V0041,2023Q4,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.75,0.02,0.01,5.26,0.0,62.0,25.0,23.44,7.66,25.75,0.0,40.28,19.98,Low,0.0
V0041,2024Q1,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.02,0.06,0.45,0.0,62.9,0.0,22.99,33.99,2.19,0.0,38.49,13.87,Low,0.0
V0041,2024Q2,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.02,-0.02,0.0,0.0,63.3,0.0,18.07,10.41,0.0,0.0,37.7,8.95,Low,0.0
V0041,2024Q3,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.86,0.03,0.01,1.89,0.0,63.2,14.29,29.23,6.1,9.25,0.0,37.9,15.51,Low,1.0
V0041,2024Q4,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.62,0.02,-0.01,3.18,0.0,62.8,37.5,18.01,4.89,15.57,0.0,38.69,19.92,Low,0.0
V0041,2025Q1,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.78,0.02,-0.02,5.3,0.0,62.6,22.22,21.11,11.41,25.94,0.0,39.09,19.29,Low,1.0
V0041,2025Q2,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.55,0.02,0.06,17.45,0.0,62.3,45.45,27.92,30.21,85.37,0.0,39.68,38.25,Moderate,1.0
V0041,2025Q3,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.5,0.02,-0.02,11.57,0.0,62.3,50.0,26.05,12.67,56.59,0.0,39.68,32.07,Moderate,1.0
V0041,2025Q4,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,0.71,0.01,-0.0,4.54,0.0,62.0,28.57,14.69,0.96,22.22,0.0,40.28,17.59,Low,0.0
V0041,2026Q1,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.02,0.02,0.89,0.0,62.3,0.0,20.16,12.44,4.38,0.0,39.68,10.52,Low,0.0
V0041,2026Q2,PCB / PCBA,Mexico,AMER,Tier 2,550400.0,True,False,1.0,0.02,-0.03,0.0,0.0,62.4,0.0,19.67,16.82,0.0,0.0,39.48,10.41,Low,
V0042,2022Q1,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.67,0.01,-0.01,7.51,0.0,73.1,33.33,6.61,3.01,36.72,0.0,18.25,17.44,Low,0.0
V0042,2022Q2,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.88,0.01,0.01,3.11,0.0,72.2,12.5,11.85,4.61,15.24,0.0,20.04,10.48,Low,1.0
V0042,2022Q3,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.67,0.01,0.02,6.71,0.0,72.2,33.33,8.67,10.89,32.85,0.0,20.04,18.63,Low,0.0
V0042,2022Q4,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.89,0.01,0.0,21.67,0.0,72.0,11.11,12.23,1.28,100.0,0.0,20.44,22.46,Low,0.0
V0042,2023Q1,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,-0.0,0.49,0.0,72.4,0.0,9.78,0.32,2.39,0.0,19.64,4.33,Low,0.0
V0042,2023Q2,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.0,0.0,1.0,0.0,72.2,0.0,5.34,1.29,4.89,0.0,20.04,4.0,Low,0.0
V0042,2023Q3,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,-0.01,0.41,0.0,72.5,0.0,12.57,3.37,2.0,0.0,19.44,5.26,Low,0.0
V0042,2023Q4,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,0.0,0.89,0.0,72.6,0.0,5.64,0.25,4.38,0.0,19.25,3.75,Low,0.0
V0042,2024Q1,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,0.03,0.96,0.0,72.2,0.0,8.01,14.73,4.68,0.0,20.04,6.52,Low,1.0
V0042,2024Q2,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.38,0.01,0.04,9.81,0.0,71.5,62.5,10.35,20.59,48.01,0.0,21.43,30.13,Moderate,0.0
V0042,2024Q3,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,0.02,0.53,0.0,72.1,0.0,8.97,9.32,2.62,0.0,20.24,5.61,Low,0.0
V0042,2024Q4,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,-0.01,0.42,0.0,72.4,0.0,8.7,4.77,2.06,0.0,19.64,4.73,Low,0.0
V0042,2025Q1,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.78,0.01,-0.02,5.0,0.0,72.3,22.22,10.32,9.37,24.48,0.0,19.84,14.68,Low,1.0
V0042,2025Q2,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.6,0.01,0.02,14.32,0.0,72.1,40.0,13.59,12.82,70.08,0.0,20.24,27.18,Low,0.0
V0042,2025Q3,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.89,0.01,-0.01,2.67,0.0,72.3,11.11,8.33,2.77,13.05,0.0,19.84,8.8,Low,0.0
V0042,2025Q4,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,1.0,0.01,0.01,0.5,0.0,72.4,0.0,9.52,3.65,2.45,0.0,19.64,4.78,Low,1.0
V0042,2026Q1,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.6,0.01,0.01,6.95,0.0,72.8,40.0,8.4,4.17,34.0,0.0,18.85,19.29,Low,1.0
V0042,2026Q2,Passive Components,Malaysia,APAC,Tier 2,448800.0,False,False,0.67,0.01,-0.03,1.53,0.0,72.6,33.33,6.27,14.74,7.47,0.0,19.25,14.84,Low,
V0043,2022Q2,Batteries,Taiwan,APAC,Tier 3,102000.0,True,False,1.0,0.0,-0.03,0.0,0.0,81.5,0.0,0.0,17.07,0.0,0.0,1.59,2.72,Low,0.0
